file_name,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159,feature_160,feature_161
DF_E_2000102,0,-261.39743,68.17728,-14.530225,45.7061,-26.955204,-14.150049,-20.204666,-16.001755,-9.609304,-19.150723,-5.8862195,-3.8540876,-3.809583,-41.37763,-40.75838,-28.275438,-22.051884,-19.27581,-12.153498,0.018928632,3.856294,-2.4804747,-10.5688305,-15.455411,-17.789,-16.16274,-11.67907,-2.1865,-1.5812144,-7.1466894,-13.063954,-15.328136,-13.799793,-11.47784,-9.489426,-3.9565096,-4.5286055,-8.911601,-15.609054,-18.460093,-18.12035,-17.477783,-16.854534,-13.913445,-14.074368,-18.795162,-24.300917,-27.119429,-27.07139,-25.258099,-23.46138,-21.188366,-20.128416,-21.856928,-24.466194,-24.54674,-24.53222,-24.684729,-23.056263,-21.711926,-21.595596,-23.507137,-25.461578,-27.065546,-26.866941,-25.968277,-25.409643,-26.181906,-27.730814,-28.227165,-26.96239,-24.830893,-24.215027,-25.426334,-25.825218,-24.02193,-22.40294,-22.122402,-22.986029,-21.471752,-19.509089,-19.15587,-20.093819,-19.142864,-17.895523,-18.248636,-20.744987,-20.66766,-19.004284,-20.456951,-22.771265,-21.780388,-21.742504,-22.891827,-22.591013,-22.249638,-21.64348,-20.701073,-19.690458,-18.232294,-17.340414,-18.087502,-18.275211,-19.395365,-21.374382,-21.530064,-22.850346,-23.331495,-23.611076,-23.682392,-23.83233,-23.165873,-22.90556,-22.843296,-22.928888,-23.794743,-24.566574,-25.869967,-27.894564,-29.088974,-30.759792,-32.614437,-33.889034,-35.056427,-36.08789,-37.053738,-37.560127,-38.00656,-38.80634,-39.024326,-39.61232,-39.672684,-39.92104,-40.070915,-40.277283,-40.278942,-40.316353,-40.50441,-40.66274,-40.548748,-40.47746,-421.37036,159.32555,-40.683,-7.4159393,33.38673,12.903145,8.759053,14.657071,4.479909,-6.044259,-4.036081,-4.4897757,-16.549505,-21.631231,-13.270952,-6.160823,-3.1345944,-9.656472,-13.458986,-14.115771
DF_E_2000106,0,-149.00865,59.5461,9.149845,23.423359,-22.78968,-15.593037,-19.11762,-3.1372888,-14.68368,-13.941651,-13.489813,-8.036702,-4.543437,-29.423723,-23.838737,-14.826432,-9.667344,-10.608619,-11.038866,-5.6098957,6.2885413,15.539816,11.67357,1.5654962,-4.261691,-5.117801,-7.239758,-6.6934357,-4.464666,0.5473485,5.962397,7.872132,5.7476916,1.0828393,-2.5253444,-4.1131206,-5.1946263,-5.0515776,-4.5576224,-4.671885,-5.3686166,-3.7672184,-5.973696,-9.923138,-11.901529,-11.484617,-9.805479,-8.161585,-8.400082,-8.233634,-5.278089,-6.4528246,-9.28239,-12.7875,-14.312324,-13.239511,-14.196257,-16.44536,-14.849238,-12.601998,-13.434768,-15.98792,-18.025484,-18.532597,-19.381437,-19.32127,-17.264717,-15.946484,-16.371294,-17.744886,-20.453133,-19.91691,-17.152838,-16.71204,-15.943495,-16.114458,-17.376032,-16.568129,-14.193946,-11.898426,-11.723715,-13.376146,-13.731501,-12.972874,-12.069627,-13.726383,-15.17653,-13.551967,-12.778824,-13.258621,-13.757264,-14.024202,-14.227599,-14.240805,-15.16696,-13.618296,-13.669636,-13.182441,-13.126551,-12.847958,-11.64032,-12.970427,-14.297296,-15.435907,-16.469606,-17.376547,-17.260042,-17.207613,-16.664783,-15.477561,-14.566772,-14.83258,-15.091984,-15.988478,-16.235023,-15.422314,-15.781706,-16.095766,-15.226792,-15.666439,-15.855351,-16.982609,-18.018978,-19.31862,-19.579184,-19.900078,-20.448109,-20.994225,-21.79822,-21.36365,-21.194572,-21.967928,-21.957977,-22.663637,-23.697287,-24.347778,-23.886202,-25.358814,-27.068617,-27.485989,-28.586271,-181.27034,96.89571,-13.706504,32.18724,9.6811075,19.847239,5.9488764,19.878803,-3.3870187,-7.0218587,-8.533184,-10.184274,-13.512342,-12.399214,-16.02504,-10.174231,-3.013389,-2.2735329,-6.8108754,-14.935688
DF_E_2000115,0,-231.53159,69.152435,26.16569,79.664185,-9.290675,-4.8642306,-19.588781,-9.048114,-25.210209,-9.035357,-21.040665,5.9558387,-13.443687,-30.732952,-26.451849,-9.076516,6.6173053,11.162969,1.2783477,-7.624993,-2.5563462,4.416624,6.003877,0.4108252,-2.4523351,-0.034070257,2.2704387,3.2127523,2.414607,1.0052464,0.015399427,-2.1885293,-3.8579738,-5.109244,-6.4441667,-9.10542,-11.486556,-12.878608,-14.421832,-16.227243,-18.705082,-19.519312,-21.850992,-23.62384,-24.110233,-25.628292,-25.125935,-26.634033,-26.06898,-24.902864,-25.463234,-27.332317,-27.653915,-26.767387,-25.138834,-25.90618,-27.888676,-27.911175,-27.41408,-28.067974,-28.539452,-28.136742,-27.31287,-27.921307,-29.049332,-29.816858,-30.561243,-29.704638,-28.075228,-28.34953,-29.560453,-27.677343,-26.339344,-25.76551,-22.514845,-22.137009,-24.382893,-24.040663,-24.18749,-23.078054,-20.92625,-21.55459,-22.982965,-21.45783,-20.745024,-18.60764,-19.9714,-19.176556,-17.663456,-15.553372,-14.1582,-14.519719,-13.004375,-14.287217,-16.545534,-19.480146,-20.572048,-21.195219,-22.105047,-22.361135,-19.398281,-19.28588,-18.961386,-15.079929,-14.051403,-11.838996,-9.712816,-12.840673,-13.581419,-17.138824,-21.402285,-23.393469,-24.274347,-25.566689,-27.694178,-28.544815,-27.722542,-28.176208,-27.47028,-26.482222,-24.455462,-23.314438,-23.254848,-22.794874,-23.574942,-24.442146,-25.136875,-25.759602,-26.913681,-29.48164,-31.841047,-33.274414,-34.72521,-35.34242,-35.540646,-35.03065,-34.876316,-37.015224,-45.514606,-46.501526,-46.501526,-378.85092,197.2224,-99.87118,81.176025,-29.403332,87.246635,20.487206,33.419296,-5.8065386,52.171906,-10.907503,-11.16617,-15.221571,0.8702945,12.29549,-24.573725,-4.7872515,-29.790186,0.37337008,-11.871465
DF_E_2000117,0,-191.66142,71.381546,-9.82088,15.181241,-12.726142,-9.670116,-21.596268,-12.388145,-17.980207,-13.703071,-2.4950852,-9.210569,-1.3141958,-35.373978,-31.675411,-20.173866,-13.909744,-14.084018,-13.356325,-8.745821,-1.038471,5.8156815,8.668843,4.816691,-1.3886944,-6.626514,-11.345006,-13.388375,-11.739669,-7.9006243,-4.6919184,-3.5006912,0.14397246,1.7114679,-0.51685363,-3.2969542,-5.693508,-6.134698,-7.18123,-8.630172,-9.276698,-8.932479,-9.399857,-10.053158,-11.315432,-15.906538,-17.023678,-17.070715,-18.240515,-17.46694,-16.17286,-15.430455,-14.206329,-12.578071,-11.715882,-11.348438,-12.8385935,-14.380821,-14.867702,-15.14309,-16.171198,-15.977393,-14.745941,-13.161863,-14.741589,-15.400869,-15.454928,-16.985651,-18.015114,-17.225788,-16.261688,-15.251865,-15.252578,-16.653309,-16.604448,-17.116756,-15.604238,-13.82374,-14.431452,-16.036688,-18.338959,-18.792967,-18.8971,-16.050203,-14.340516,-16.520037,-17.000828,-14.431034,-13.07857,-15.944596,-20.0593,-17.428217,-15.629123,-18.120031,-19.781672,-16.842503,-16.538385,-19.004097,-20.642939,-20.373713,-21.54331,-21.901495,-19.191568,-18.013474,-19.271965,-21.659178,-23.227987,-23.901531,-22.281729,-21.208284,-22.198866,-21.733212,-23.356277,-22.216875,-20.668827,-20.070004,-21.05363,-23.233675,-22.846642,-21.683645,-22.144724,-24.032404,-24.007784,-22.116749,-21.83428,-23.587893,-26.718079,-28.34738,-29.43172,-30.601688,-32.366005,-32.92757,-32.870274,-32.3202,-32.359936,-31.934599,-30.820213,-30.084053,-28.111996,-27.281364,-27.904629,-288.61517,137.86493,-0.8771679,15.773872,26.19101,-33.865875,35.32334,-4.9791875,-3.4231625,2.9743044,-14.377857,-3.7656667,-5.7772093,-13.277372,-9.437707,-3.1533217,-14.8954,-12.22894,-14.578109,-6.8509774
DF_E_2000123,0,-288.45416,60.146523,12.050798,30.056026,-13.933491,-14.00579,-16.04218,-21.001064,-21.861992,-18.188047,-20.692787,-11.440379,-5.409854,-43.306953,-43.306953,-31.00551,-23.773623,-20.991875,-17.177979,-11.426073,-3.232322,1.4325035,-0.15793726,-5.9967265,-11.300838,-14.71115,-14.082898,-12.208609,-8.485533,-4.7143526,-3.2790763,-4.8781414,-8.191389,-11.676512,-14.7412195,-17.154974,-17.67589,-18.116867,-17.625937,-18.525852,-21.169674,-23.24728,-24.742796,-26.384024,-26.411268,-25.22204,-22.939344,-22.349026,-23.770212,-26.031034,-26.732885,-26.114546,-25.069492,-25.036589,-25.345924,-24.963505,-24.74994,-25.99912,-27.586401,-27.982851,-28.346355,-28.091778,-27.605099,-28.219229,-28.491653,-29.598814,-29.693054,-29.705986,-29.165773,-28.626854,-28.421291,-29.357656,-29.342506,-28.647188,-28.02995,-26.491884,-26.599117,-27.173615,-27.807716,-26.917439,-26.278955,-25.646221,-26.802982,-27.230944,-27.161703,-26.943823,-27.599672,-28.071726,-28.028194,-26.905342,-27.200607,-26.824059,-25.538454,-25.57196,-24.990496,-24.325304,-23.934977,-24.868303,-25.238852,-24.518517,-24.879953,-24.990818,-23.945301,-24.154325,-23.45156,-23.782963,-25.783377,-26.488209,-28.004982,-30.032557,-31.300035,-32.10608,-32.123043,-30.762825,-29.529945,-27.350275,-26.001566,-26.94645,-28.5857,-31.443064,-32.689228,-32.846603,-32.124245,-31.898405,-33.07688,-33.9664,-34.816425,-34.690857,-34.395973,-34.403316,-34.823433,-34.88637,-33.55275,-32.439148,-32.27998,-34.35413,-35.78001,-35.798298,-35.589123,-37.49893,-41.73807,-415.1285,108.009575,-22.107834,32.924545,-5.7097,44.586494,-9.068297,33.315033,-26.12311,11.56716,-14.816052,11.953805,-27.808704,-6.8277555,-21.924147,4.360745,-31.235586,-5.38134,-19.981346,0.16110703
DF_E_2000125,0,-193.28096,84.67422,7.682529,20.316608,-11.676921,-11.885146,-22.96294,-25.833996,-20.276289,-7.5874324,-19.652014,-9.914533,-8.746685,-45.114185,-45.0039,-18.424847,-8.524289,1.8511696,7.791818,5.1834135,0.81425846,0.12871411,1.7790852,3.0289514,2.4453032,0.41418484,-1.8761624,-2.1072874,-0.5922864,0.91628784,2.2293408,2.6228168,1.943126,0.9087564,-0.49692357,-1.8979238,-2.7142177,-3.5087423,-5.2985435,-6.9881277,-8.474299,-9.9229,-11.496999,-12.4256735,-13.8949995,-15.4892025,-16.395266,-16.270166,-15.225877,-14.393512,-14.001243,-14.396557,-15.2417965,-16.049168,-16.540684,-16.940855,-17.027092,-16.893137,-16.731161,-17.041054,-16.942955,-17.999643,-19.165802,-19.497835,-18.617176,-16.974586,-16.295628,-16.15435,-15.4845495,-14.544227,-14.523379,-14.770677,-15.483368,-16.480328,-17.760195,-18.495758,-18.394747,-17.952293,-17.758366,-18.014761,-18.432432,-18.298927,-18.815556,-20.80914,-20.609383,-20.936808,-20.513445,-20.876383,-21.646727,-21.521746,-22.09547,-22.454508,-22.141779,-21.063757,-19.308567,-18.050724,-16.315065,-15.926562,-16.473291,-17.484648,-18.504045,-19.301916,-19.50465,-19.788351,-20.962683,-21.954395,-22.901096,-22.952244,-22.897638,-21.62622,-20.911898,-22.051281,-23.301165,-23.849491,-24.881588,-25.101816,-25.479683,-25.667551,-24.811132,-24.973026,-25.573645,-26.430712,-26.750008,-26.820843,-26.630602,-27.271818,-27.07107,-26.53408,-26.643099,-27.298393,-27.620699,-27.137552,-26.601656,-26.659355,-27.527628,-28.065248,-28.619564,-29.776815,-31.593637,-34.509842,-39.739014,-272.0997,115.468956,10.891255,33.869698,0.031343207,35.333843,-6.4186006,13.498759,-15.320283,6.0432434,-9.243627,5.0859714,-12.348771,-8.677957,-25.409586,-16.982687,-19.238558,-6.785974,-19.517437,-15.376005
DF_E_2000126,0,-257.95084,66.948006,-3.8389587,19.583656,-6.3846884,-1.2725239,-13.066658,-13.034917,-21.996792,-6.867647,-14.706558,-5.413761,-13.637277,-40.88914,-39.37875,-24.061203,-14.72078,-4.862072,-1.6175882,-5.562992,-11.752323,-12.545133,-12.129112,-9.870293,-8.539504,-9.743058,-10.728308,-10.09366,-8.934445,-6.9492164,-6.3429756,-7.0297394,-8.816673,-11.319756,-12.764294,-14.897072,-16.643526,-17.910322,-18.73365,-19.807833,-19.205217,-19.453503,-20.228422,-20.793106,-21.388212,-22.527035,-21.366602,-19.356499,-18.884493,-19.229387,-20.800095,-22.228128,-21.370293,-20.686922,-20.86477,-21.342253,-21.884565,-22.139002,-20.799284,-20.164465,-20.700583,-21.737316,-21.622103,-20.423943,-20.087944,-20.609396,-20.839445,-20.242212,-20.09924,-20.817404,-22.093143,-21.812378,-20.756575,-22.058195,-23.394283,-22.297152,-21.66398,-24.02157,-24.631628,-23.268942,-23.909115,-25.153881,-24.072021,-24.801949,-25.648186,-24.504538,-23.915007,-23.173502,-22.173914,-22.713432,-21.805614,-21.702059,-21.661064,-22.192745,-23.447798,-23.551546,-24.88501,-25.286055,-24.493717,-24.836685,-23.988668,-24.620577,-25.165298,-25.360111,-26.126225,-25.902674,-25.206974,-25.736942,-26.245321,-27.04244,-26.824219,-26.67664,-27.560493,-28.64172,-28.289831,-28.73011,-29.281307,-28.670181,-29.062675,-29.674955,-30.797873,-30.832659,-30.925907,-30.891382,-31.37104,-31.822725,-30.894547,-30.407873,-29.921667,-29.438337,-29.67605,-30.38865,-30.691057,-30.541878,-31.037374,-31.543327,-31.226282,-34.445606,-44.664383,-45.00821,-44.5856,-399.9112,154.79088,-44.305973,76.22068,-49.02348,67.09884,-38.63312,38.648163,-23.043299,14.983455,-11.884182,2.0601192,-0.03221049,-9.81239,7.751768,-24.536955,2.9124143,-28.564804,2.5108314,-22.067234
DF_E_2000127,0,-240.18794,104.68744,-17.511736,44.89434,-17.433466,-5.609899,-10.875225,-23.397514,-3.088102,1.040368,-4.9888306,7.9773765,-7.468195,-33.33119,-27.62272,-3.1874819,6.647352,-2.2863808,-10.8960285,-9.814511,-2.5466013,-1.2727284,-5.900426,-10.294691,-9.521055,-7.430105,-8.023172,-9.976622,-7.492473,-4.5944233,-4.6397386,-6.245681,-3.1815064,-0.7018157,-1.8579137,-5.6854954,-5.5512652,-4.718635,-7.4250593,-9.854428,-12.116892,-12.513834,-13.185702,-15.166758,-17.797556,-18.614187,-16.874243,-17.49675,-20.667545,-21.164705,-18.790195,-18.429276,-20.03981,-20.393108,-19.597633,-20.079954,-19.978294,-20.2015,-20.259834,-21.024197,-20.400301,-20.454105,-20.415651,-20.029482,-19.22055,-19.352295,-19.176382,-19.834906,-19.616512,-18.427168,-18.954763,-18.621193,-17.943003,-17.822927,-18.022902,-19.565853,-19.136412,-19.602987,-20.427107,-21.600853,-21.835054,-21.665121,-22.58784,-23.08611,-22.553965,-22.696857,-23.122795,-21.68437,-20.687208,-20.152102,-19.734806,-19.000004,-18.484247,-18.588528,-19.831867,-20.996868,-21.517778,-22.193586,-22.382233,-23.041828,-22.85766,-21.179707,-20.45184,-18.640146,-17.48957,-16.77002,-17.306463,-18.109726,-19.768747,-21.819967,-23.569012,-25.037657,-26.549324,-28.104778,-29.46514,-31.815733,-34.567303,-35.899277,-36.3932,-35.60575,-35.640022,-36.688965,-37.490997,-37.547417,-38.567528,-38.953236,-38.0722,-38.12212,-38.56498,-38.730576,-39.291004,-38.907444,-39.09641,-38.994705,-39.001846,-39.263485,-39.797565,-42.202557,-48.224625,-48.29622,-48.29622,-464.1554,246.26344,-46.892628,32.925888,-15.595218,77.342285,-27.182423,18.482586,-13.489889,29.21717,-5.7272725,-7.321382,-3.8469067,-1.4105233,1.5589567,-24.492252,-3.1262612,-26.621304,-2.334749,-6.9773927
DF_E_2000128,0,-266.2933,80.636185,-5.316129,11.7613325,1.2676265,5.7645,-25.660746,-8.584824,-20.670052,-4.384295,-10.791694,-12.328355,-11.911494,-50.74937,-49.079014,-21.496408,-10.778407,1.5160872,6.5981793,-0.8646131,-11.445161,-14.014599,-8.577628,-2.0112681,-0.76299256,-7.0888157,-14.092454,-15.951106,-12.60884,-9.067416,-8.71578,-11.933571,-14.594537,-14.192958,-11.218331,-10.350845,-11.893192,-14.3326025,-16.503551,-16.72915,-15.432371,-16.372517,-18.906591,-20.360647,-21.856125,-22.611513,-22.980633,-23.755909,-23.726046,-22.337393,-20.561638,-19.89712,-20.125793,-20.71228,-20.75596,-20.254791,-19.902365,-21.184446,-22.355923,-22.567892,-21.165342,-19.744392,-20.763884,-22.444046,-22.093859,-20.14794,-18.787603,-18.905947,-18.517958,-16.896519,-16.340834,-17.361847,-18.288685,-18.376225,-19.179745,-20.23323,-20.817778,-22.446613,-24.246408,-24.433214,-23.590958,-23.747828,-23.590954,-24.340729,-25.530067,-26.968805,-27.410553,-26.517454,-25.919802,-24.803617,-23.619343,-22.792297,-22.432201,-23.759428,-25.00505,-27.28732,-29.677057,-31.135162,-31.270452,-31.050732,-30.636265,-31.286499,-30.856659,-30.823874,-30.273975,-29.390793,-29.544033,-29.511118,-30.00375,-29.576635,-29.74313,-30.455685,-31.687727,-32.126423,-31.176893,-29.515423,-27.513727,-26.643335,-27.577236,-28.865248,-30.401884,-31.04746,-30.758482,-30.1908,-29.250788,-28.972767,-29.511513,-30.286125,-31.526981,-33.269634,-35.17766,-35.907497,-36.09499,-35.954594,-36.446484,-37.252567,-37.620445,-37.88983,-38.892857,-41.925976,-47.939175,-384.20474,129.3712,-10.795038,61.332436,-25.378878,15.331745,-18.778248,24.833698,-17.152718,22.856382,-21.673096,18.839842,-17.682003,9.53598,-12.506112,0.119800456,-34.151783,-3.2960768,-17.419664,-0.87438935
DF_E_2000132,0,-277.06915,98.1205,-17.418598,-30.810396,-10.215674,6.6991067,-56.84915,-19.036495,-14.594068,-11.369092,-6.7435694,-19.440935,-0.54469377,-41.040855,-40.94192,-38.320084,-35.022522,-33.408154,-26.701347,-16.477346,-7.387981,-4.031663,-4.9235325,-4.7335544,-6.3304133,-10.348415,-15.446164,-16.88326,-12.025351,-8.08151,-7.9210877,-8.4681,-6.923373,-6.5487943,-7.1884594,-7.38632,-8.689496,-7.7550554,-7.5070686,-7.866168,-8.066498,-11.007157,-15.359583,-16.359177,-17.415936,-17.40476,-17.534082,-16.434195,-14.989092,-15.858513,-19.812765,-23.298431,-23.184372,-20.543167,-17.130312,-14.825664,-15.017809,-18.070734,-17.130424,-15.847439,-17.494963,-19.568743,-18.647587,-14.766959,-13.824657,-15.302841,-17.251324,-16.391542,-15.157533,-14.755867,-14.929986,-12.531928,-12.92221,-13.478758,-14.2351,-15.366058,-15.264867,-14.860661,-16.687029,-21.5451,-23.663069,-22.40135,-23.827816,-25.715643,-30.971577,-30.662947,-30.738161,-35.957943,-37.77741,-34.965633,-35.469425,-31.42952,-31.605469,-35.546593,-35.681202,-33.97146,-29.57144,-31.292643,-39.997486,-44.137775,-43.53492,-42.77655,-43.490097,-41.798336,-32.34507,-32.980087,-31.024668,-35.47365,-39.63224,-35.096066,-35.362785,-32.603516,-34.705765,-29.702469,-29.104803,-26.838165,-26.990768,-24.070023,-22.657064,-25.823124,-28.361662,-30.219,-28.90879,-28.471384,-32.467495,-34.778675,-34.68357,-35.782944,-39.548515,-41.594296,-42.264774,-40.672478,-36.655876,-37.539818,-37.502953,-36.705475,-36.824986,-38.465958,-44.40329,-44.40523,-44.396233,-589.9077,209.54707,-2.5269723,119.622574,14.012895,-83.97657,-61.734055,35.929077,-32.54991,16.900955,-5.840033,-10.862877,7.263402,-21.191566,-7.4060903,-34.788193,-45.63032,-20.488998,9.31648,4.983044
DF_E_2000137,0,-493.82797,21.77747,16.912434,12.710139,4.923719,4.219692,-0.88681865,0.7810511,3.2219012,3.873524,0.16164735,0.84017664,-1.293486,-47.71612,-45.602783,-35.60259,-29.315477,-28.286224,-28.397507,-31.10077,-34.35656,-36.484436,-37.12041,-37.902378,-39.35174,-40.6663,-41.65167,-42.291904,-41.933167,-41.462257,-41.734886,-41.56462,-41.0389,-40.219097,-39.864567,-40.521477,-41.09229,-41.20325,-41.12153,-40.378777,-40.52637,-41.190765,-42.00197,-43.09727,-44.001957,-44.02216,-44.270073,-44.749973,-44.77111,-44.709297,-44.55526,-44.5005,-44.93061,-45.21638,-45.69954,-46.10887,-45.859634,-45.669174,-45.782562,-45.591225,-45.399765,-45.15864,-44.95484,-45.1711,-45.168495,-44.908417,-45.126156,-44.909203,-45.098026,-45.220573,-45.00365,-44.910114,-44.87723,-45.15388,-44.87961,-44.37748,-44.19165,-44.382874,-44.33341,-44.295948,-44.510456,-45.027847,-45.105614,-45.31841,-45.43086,-45.555614,-45.861874,-46.07151,-46.609337,-46.261242,-45.894966,-45.283348,-44.99244,-44.90142,-45.12412,-45.2909,-45.286816,-45.488937,-44.940914,-45.1757,-44.458138,-44.636604,-45.061684,-44.890102,-44.36521,-44.02229,-43.9342,-44.490154,-44.641,-44.850994,-45.06905,-45.1243,-44.712673,-44.997604,-45.091644,-44.958267,-45.05158,-44.688232,-44.623325,-44.17763,-44.58934,-44.509,-44.963337,-45.304417,-45.283867,-45.0422,-44.953384,-44.991497,-45.201122,-45.206623,-45.060764,-45.506298,-45.783546,-45.0499,-44.669167,-44.697628,-45.12564,-45.936573,-47.481586,-46.66557,-46.27054,-774.58203,65.81767,22.839493,36.50659,9.900181,16.6992,5.833191,15.438559,1.8803066,5.9544034,4.781043,0.38771972,1.7067555,-5.2169356,2.3619204,-7.2707605,-0.59279674,-1.948981,-0.2621189,1.8168224
DF_E_2000142,0,-335.6798,111.61332,-17.790144,23.865664,-3.428448,-8.219909,-14.307293,-2.3149388,-16.980902,-0.39848652,-6.114907,0.49928942,-12.905757,-37.361095,-31.607565,-23.80518,-11.76012,-7.7012353,-12.836996,-18.2544,-16.719328,-10.77272,-9.402608,-14.203861,-16.761354,-15.974727,-12.542941,-12.349275,-14.259337,-15.3038225,-13.678316,-12.670541,-14.849815,-16.705276,-17.270817,-16.768494,-17.492294,-18.512207,-19.096012,-17.89886,-16.91837,-18.104052,-19.524258,-20.431383,-21.502167,-22.22549,-24.232843,-25.594015,-25.642706,-24.971,-25.640686,-25.888758,-26.034489,-25.285923,-25.965239,-26.03637,-26.231184,-25.463474,-25.000427,-26.365816,-26.49865,-25.582045,-24.551842,-25.892775,-27.00464,-25.379976,-24.759676,-26.180267,-26.519167,-26.098438,-27.345058,-28.755598,-28.51105,-28.340096,-28.851124,-28.405931,-27.721182,-27.723248,-26.436794,-26.57161,-28.248756,-27.137903,-28.101135,-28.34308,-28.39319,-28.29345,-28.101456,-27.976795,-27.334126,-27.629292,-27.682726,-28.79942,-28.795116,-29.212503,-30.33694,-30.363516,-31.307684,-31.976526,-32.36266,-33.641876,-34.344246,-35.52806,-35.707848,-36.981678,-37.68766,-38.65414,-38.44571,-37.8686,-37.965237,-38.62358,-39.30877,-39.604446,-39.91639,-39.400852,-40.012547,-39.65908,-40.166435,-41.033237,-41.485737,-41.966274,-43.059063,-44.09054,-45.043873,-45.405346,-45.654675,-44.233818,-43.667812,-43.780685,-43.206223,-42.659653,-42.06288,-41.82603,-41.186176,-43.10928,-45.62587,-48.096767,-50.84906,-54.23478,-57.0503,-56.89926,-56.89611,-555.6847,210.05846,-6.861318,54.905777,-41.799088,47.799393,-21.443596,26.45496,7.217822,-16.828571,-0.114104494,-10.139279,3.3989592,-10.75709,1.2804021,-12.055006,-5.9766726,-7.390796,-5.7502136,-9.296973
DF_E_2000143,0,-210.64348,72.50093,-38.13822,54.53028,-41.38419,-19.039583,-36.056076,-25.111681,-3.271714,-12.13372,-19.066242,0.7307526,-17.753239,-46.460705,-43.626644,-23.016863,-16.827343,-16.948732,-18.539854,-16.91297,-12.7123575,-3.4224393,4.249083,6.4742613,1.0396019,-6.125128,-8.915625,-9.91793,-9.736369,-9.574399,-8.440021,-5.6303096,-2.4214077,1.048522,2.8173857,2.1417077,-1.3743608,-6.5638046,-9.658854,-9.7544985,-11.412057,-10.682058,-10.628538,-10.602598,-10.791984,-11.593935,-10.684684,-11.416945,-13.730095,-16.880646,-20.56639,-22.950478,-23.575016,-21.928154,-21.298882,-20.665,-20.532064,-21.255024,-24.1151,-26.526566,-23.461105,-20.00614,-18.612381,-18.078108,-18.29826,-18.07383,-20.840975,-22.656857,-19.577625,-18.325464,-18.65196,-18.360804,-17.999928,-20.594135,-18.059309,-12.82278,-12.13573,-12.779894,-12.940937,-14.950819,-12.820563,-10.942523,-10.149649,-10.151697,-13.087183,-15.548734,-13.12485,-13.141708,-14.406048,-18.287514,-17.883732,-16.461704,-16.861834,-20.829714,-17.85211,-14.762559,-15.068875,-16.263931,-12.568514,-12.2919,-13.644868,-10.090815,-9.697103,-11.898578,-11.521803,-11.228489,-12.6489935,-10.37746,-9.264425,-11.14869,-13.210352,-15.8533535,-21.217096,-18.833376,-22.557838,-24.546618,-27.068256,-28.166264,-28.117374,-26.533417,-26.38176,-27.167318,-27.88892,-29.705374,-31.74394,-35.470467,-36.370216,-38.895706,-38.143707,-37.140083,-37.309444,-36.692528,-37.96205,-38.60685,-37.831463,-38.509136,-39.794594,-42.190212,-49.11715,-49.11715,-49.11715,-367.92767,264.0686,-113.451454,22.60514,-9.588293,57.47391,-32.677025,22.853765,-25.149778,27.268627,3.1703224,-29.196358,-22.958323,-20.046415,-20.113663,-33.761322,8.325571,-21.830223,-6.2181087,-20.01975
